model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness
Kermut,kermut,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,fold_modulo_5,0.8333648092232859,0.5162015661121241
Kermut,kermut,TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,fold_contiguous_5,0.8547370225729112,0.47594313013054607
Kermut,kermut,TRPC_SACS2_Chan_2017,TRPC_SACS2,fold_random_5,0.3097911644692741,0.8096139647647737
Kermut,kermut,TRPC_SACS2_Chan_2017,TRPC_SACS2,fold_modulo_5,0.5133276840649699,0.6784443846693086
Kermut,kermut,TRPC_SACS2_Chan_2017,TRPC_SACS2,fold_contiguous_5,0.5048828238885499,0.690399069531578
Kermut,kermut,TRPC_THEMA_Chan_2017,TRPC_THEMA,fold_random_5,0.36314260679161614,0.7867972048484169
Kermut,kermut,TRPC_THEMA_Chan_2017,TRPC_THEMA,fold_modulo_5,0.6610325834407385,0.5804449248915391
Kermut,kermut,TRPC_THEMA_Chan_2017,TRPC_THEMA,fold_contiguous_5,0.7398134951187483,0.5245394555800911
Kermut,kermut,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,fold_random_5,0.521517409560507,0.7323828436957529
Kermut,kermut,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,fold_modulo_5,0.7029529364606916,0.5958679965729627
Kermut,kermut,UBC9_HUMAN_Weile_2017,UBC9_HUMAN,fold_contiguous_5,0.8305335212864632,0.4922668539789955
Kermut,kermut,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,fold_random_5,0.1650592820962206,0.9244855736758908
Kermut,kermut,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,fold_modulo_5,0.2977886616574011,0.8506774554692361
Kermut,kermut,UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,fold_contiguous_5,0.3646256636208006,0.8201663197065574
Kermut,kermut,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,fold_random_5,0.6740379126468363,0.5712372946753385
Kermut,kermut,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,fold_modulo_5,0.7754987855740152,0.5044698849058461
Kermut,kermut,UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,fold_contiguous_5,0.8472498234144972,0.51446173080339
Kermut,kermut,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,fold_random_5,0.15516381559998976,0.876157001489222
Kermut,kermut,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,fold_modulo_5,0.3362898912459035,0.7219477368606528
Kermut,kermut,UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,fold_contiguous_5,0.3582983753632664,0.7289238089711769
Kermut,kermut,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,fold_random_5,0.16652668120604341,0.905938720079486
Kermut,kermut,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,fold_modulo_5,0.28155365403610844,0.8436363308455017
Kermut,kermut,VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,fold_contiguous_5,0.30451167649247196,0.8397330607935477
Kermut,kermut,VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,fold_random_5,0.14090120955040047,0.9239218773595492
Kermut,kermut,VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,fold_modulo_5,0.32102148897836097,0.8146416117461737
Kermut,kermut,VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,fold_contiguous_5,0.3427780794578898,0.8091765735985403
Kermut,kermut,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,fold_random_5,0.26870593539385734,0.8264949460876825
Kermut,kermut,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,fold_modulo_5,0.4771721798128204,0.6959853552981793
Kermut,kermut,VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,fold_contiguous_5,0.5225214626336464,0.6713628903274586
Kermut,kermut,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,fold_random_5,0.7181619053028189,0.445970269207482
Kermut,kermut,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,fold_modulo_5,0.7583108196277544,0.4452920003636087
Kermut,kermut,VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,fold_contiguous_5,0.8108618306471473,0.42527997122054434
Kermut,kermut,VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,fold_random_5,0.09790680235599535,0.9316288436172802
Kermut,kermut,VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,fold_modulo_5,0.22353431561771564,0.8396838037597449
Kermut,kermut,VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,fold_contiguous_5,0.24535870133615784,0.8368172300515448
Kermut,kermut,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,fold_random_5,0.1675704829061662,0.8927225351715895
Kermut,kermut,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,fold_modulo_5,0.3541470479824371,0.7644498118971859
Kermut,kermut,YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,fold_contiguous_5,0.3334115518627627,0.7884359995508448
Kermut,kermut,YAP1_HUMAN_Araya_2012,YAP1_HUMAN,fold_random_5,0.42769868131420313,0.8036477672568614
Kermut,kermut,YAP1_HUMAN_Araya_2012,YAP1_HUMAN,fold_modulo_5,0.5954281830449161,0.6826378486619654
Kermut,kermut,YAP1_HUMAN_Araya_2012,YAP1_HUMAN,fold_contiguous_5,0.7934361148170479,0.6471292814643989
Kermut,kermut,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,fold_random_5,0.14400392854187966,0.8889104123731346
Kermut,kermut,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,fold_modulo_5,0.3148077381506366,0.7832945537728179
Kermut,kermut,YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,fold_contiguous_5,0.3491212068615037,0.7909255568238975
