model_name,model_name_raw,assay_id,UniProt_id,fold_variable_name,loss_fitness,Spearman_fitness,model_type,model_name_suffix,targets,depth_mutants_group,total_training_steps,total_training_epochs,aa_embeddings,target_prediction_model,target_prediction_head,use_pseudo_likelihood_to_predict_fitness,use_unsupervised_fitness_pred_to_predict_fitness,use_NPT_pseudo_likelihood_to_predict_target,frozen_embedding_parameters,dropout,weight_decay,PNPT_no_reconstruction_error,PNPT_fixed_helper_points,PNPT_ensemble_test_num_seeds,PNPT_deactivate_col_attention,PNPT_tranception_attention,early_stopping_patience,use_validation_set,training_num_assay_sequences_per_batch_per_gpu,eval_num_sequences_to_score_per_batch_per_gpu,eval_num_training_sequences_per_batch_per_gpu,eval_training_sequences_sampling_method,num_MSA_sequences_per_training_instance,embed_dim,ffn_embed_dim,attention_heads,conv_kernel_size,num_protein_npt_layers,total_loss,Std_dev_Spearman_fitness,num_obs_Spearman_fitness,standardized_loss_fitness,standardized_Spearman_fitness
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,fold_random_5,0.5983245404,0.6335907709,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,-1.0,-1.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.03090690951,0.1055156954,,0.7491875408,0.6261545826
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_random_5,0.4910043381,0.7390492174,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,1666.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.03294088104,0.01471918544,,0.5498389424,0.7381139903
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_contiguous_5,0.5538933094,0.7030541887,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,1666.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.04175980753,0.04130554114,,0.6163800187,0.7016976103
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q59976_STRSQ_Romero_2015,Q59976_STRSQ,fold_modulo_5,0.6026043265,0.6996292603,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,1666.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.04033007439,0.03196455321,,0.6776336844,0.7003514172
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_random_5,0.3723835489,0.7347919076,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,10000.0,3333.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.02460996131,0.03914505189,,0.3898378276,0.7347687711
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_contiguous_5,0.6891058309,0.5361810993,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,10000.0,3333.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.03854151285,0.06138279033,,0.8502637796,0.5225069674
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q6WV13_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,fold_modulo_5,0.6341009337,0.589150783,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,10000.0,3333.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.0318470267,0.04980162099,,0.7349559171,0.5775026378
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_random_5,0.4421811556,0.6617160963,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,10000.0,3333.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.03835715352,0.03725122283,,0.4752759283,0.6536049895
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_contiguous_5,0.9352719889,0.461790076,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,10000.0,3333.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.08250273689,0.08531568474,,1.157107136,0.4132392911
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,fold_modulo_5,0.8782606302,0.438976727,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,High,10000.0,3333.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.04896346652,0.09764299893,,1.030324031,0.4292588962
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_random_5,0.2229704418,0.8144235299,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,909.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.01433898262,0.006052481953,,0.2330101387,0.8074754857
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_contiguous_5,1.11358443,0.3139849454,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,909.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.0561054706,0.08888291279,,1.668360266,0.1970511817
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,R1AB_SARS2_Flynn_2022,R1AB_SARS2,fold_modulo_5,1.033055364,0.4185105049,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,909.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.08180638944,0.05145503084,,1.143685047,0.4194766918
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_random_5,0.3090532238,0.8422148929,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,1666.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.02058846061,0.01674063517,,0.3334477203,0.8395790569
ProteinNPT,MSA_Transformer_ProteinNPT_FALSE,RASH_HUMAN_Bandaru_2017,RASH_HUMAN,fold_contiguous_5,0.7203245161,0.5830571757,ProteinNPT,All_singles_final_10k_steps,fitness_unsupervised_prediction,Medium,10000.0,1666.0,MSA_Transformer,CNN,Target_embeddings_only,False,False,False,True,0.0,0.005,False,False,-1.0,False,False,5.0,False,425.0,15.0,1000.0,random,,200.0,400.0,4.0,7.0,5.0,0.04476788638,0.05033323285,,0.9259400127,0.5550100844
